state,action,next_state,reward,done
"[-0.9455020141601562, 0.029999988079071047, -0.5310480499267578, -1.24, 0.009584084153175354, -1.24, -0.7564935684204102, 0.6534605026245117, 2.9449798583984377, 0.2041590392589569, 7.089519500732422, 0.767957534790039]","[1.0, 0.951614260673523]","[-0.9571453857421875, 0.029999992847442626, -0.5711228179931641, -1.24, 0.009584084153175354, -1.24, -0.11699569225311279, 0.9927347898483276, 2.828546142578125, 0.20415908694267274, 6.688771820068359, 0.7265123748779296]",0.5,False
"[-0.957889404296875, 0.029999992847442626, -0.5736836242675781, -1.24, 0.009584084153175354, -1.24, -0.11742359399795532, 0.9926813840866089, 2.82110595703125, 0.20415908694267274, 6.663163757324218, 0.7238650512695313]","[1.0, -0.9637404084205627]","[-0.9396085357666015, 0.029999992847442626, -0.6142472839355468, -1.24, 0.009584084153175354, -1.24, -0.7962959408760071, 0.6041923761367798, 3.003914642333984, 0.20415908694267274, 6.257527160644531, 0.6944194030761719]",0.5,False
"[-0.9383910369873046, 0.029999992847442626, -0.6166197204589844, -1.24, 0.009584084153175354, -1.24, -0.7981438636779785, 0.6017456650733948, 3.0160896301269533, 0.20415908694267274, 6.233802795410156, 0.692811508178711]","[1.0, 0.9779403209686279]","[-0.9490514373779297, 0.029999992847442626, -0.6604056549072266, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.17039871215820312, 0.9848729968070984, 2.909479522705078, 0.2041000247001648, 5.795937347412109, 0.6488421630859375]",0.5,False
"[-0.9498239898681641, 0.029999992847442626, -0.6629579925537109, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.17109116911888123, 0.984748899936676, 2.9017539978027345, 0.2041000247001648, 5.770413970947265, 0.6462159729003907]","[1.0, -0.8995604515075684]","[-0.933870849609375, 0.029999992847442626, -0.7046199035644531, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.8023876547813416, 0.5958857536315918, 3.061285400390625, 0.2041000247001648, 5.353794860839844, 0.6170595169067383]",0.5,False
"[-0.931732177734375, 0.029999992847442626, -0.7095057678222656, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.8065221309661865, 0.5902682542800903, 3.082672119140625, 0.2041000247001648, 5.304936218261719, 0.6138963317871093]","[1.0, 0.9842484593391418]","[-0.9452291107177735, 0.029999992847442626, -0.7518605804443359, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.18169471621513367, 0.9827041625976562, 2.9477027893066405, 0.2041000247001648, 4.881388092041016, 0.5706010818481445]",0.5,False
"[-0.9452291107177735, 0.029999992847442626, -0.7518605804443359, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.18169471621513367, 0.9827041625976562, 2.9477027893066405, 0.2041000247001648, 4.881388092041016, 0.5706010818481445]","[1.0, -0.8253315687179565]","[-0.9343587493896485, 0.029999992847442626, -0.7952578735351562, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.7764475345611572, 0.6290477514266968, 3.0564064025878905, 0.2041000247001648, 4.447415161132812, 0.5400257110595703]",0.5,False
"[-0.9328450775146484, 0.029999992847442626, -0.8003720092773438, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.7812780141830444, 0.6230236291885376, 3.0715431213378905, 0.2041000247001648, 4.396273803710938, 0.5366866683959961]","[1.0, 0.9887264370918274]","[-0.9507437896728516, 0.029999992847442626, -0.8413591766357422, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.13838055729866028, 0.9895132780075073, 2.892555999755859, 0.2041000247001648, 3.986402130126953, 0.4929496765136719]",0.5,False
"[-0.9507437896728516, 0.029999992847442626, -0.8413591766357422, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.13838055729866028, 0.9895132780075073, 2.892555999755859, 0.2041000247001648, 3.986402130126953, 0.4929496765136719]","[1.0, -0.7520866990089417]","[-0.9475936126708985, 0.029999992847442626, -0.8887713623046875, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.7139838933944702, 0.6987391114234924, 2.9240577697753904, 0.2041000247001648, 3.5122802734375, 0.45747005462646484]",0.5,False
"[-0.9473223114013671, 0.029999992847442626, -0.8914242553710937, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.7168976664543152, 0.6957377195358276, 2.926770782470703, 0.2041000247001648, 3.4857513427734377, 0.45561065673828127]","[1.0, 0.9825162887573242]","[-0.9730785369873047, 0.029999992847442626, -0.927660903930664, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.03735896944999695, 0.9980694651603699, 2.669208526611328, 0.2041000247001648, 3.1233848571777343, 0.41136192321777343]",0.5,False
"[-0.9747339630126953, 0.029999992847442626, -0.9297515106201172, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.03760218620300293, 0.9980442523956299, 2.652654266357422, 0.2041000247001648, 3.102478790283203, 0.4087004470825195]","[1.0, -0.6981195211410522]","[-0.977349624633789, 0.029999992847442626, -0.9370051574707031, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.5579280257225037, 0.828330934047699, 2.6264976501464843, 0.2041000247001648, 3.0299423217773436, 0.4015058898925781]",0.21945571899414062,False
"[-0.977349624633789, 0.029999992847442626, -0.9370051574707031, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.5579280257225037, 0.828330934047699, 2.6264976501464843, 0.2041000247001648, 3.0299423217773436, 0.4015058898925781]","[1.0, 0.9504442811012268]","[-1.0098474884033204, 0.029999992847442626, -0.9653229522705078, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, 0.16938579082489014, 0.98390793800354, 2.301519012451172, 0.2041000247001648, 2.746764373779297, 0.35893402099609373]",0.5,False
"[-1.011882095336914, 0.029999992847442626, -0.9670467376708984, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, 0.1706329584121704, 0.9836682081222534, 2.2811729431152346, 0.2041000247001648, 2.7295265197753906, 0.3563105773925781]","[1.0, -0.9012773036956787]","[-1.0210523986816407, 0.029999992847442626, -1.0107022094726563, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.5653359889984131, 0.8223552107810974, 2.189469909667969, 0.2041000247001648, 2.2929718017578127, 0.31769725799560544]",0.5,False
"[-1.0214773559570312, 0.029999992847442626, -1.0133348083496094, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.5692589282989502, 0.819609522819519, 2.1852203369140626, 0.2041000247001648, 2.266645812988281, 0.31550796508789064]","[0.0, 0.9722375869750977]","[-1.0220513153076172, 0.029999992847442626, -1.0168905639648438, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, 0.14906755089759827, 0.9866687059402466, 2.1794807434082033, 0.2041000247001648, 2.2310882568359376, 0.31256277084350587]",-0.20548057556152344,False
"[-1.0220513153076172, 0.029999992847442626, -1.0168905639648438, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, 0.14906755089759827, 0.9866687059402466, 2.1794807434082033, 0.2041000247001648, 2.2310882568359376, 0.31256277084350587]","[0.0, -0.7534627914428711]","[-1.0220513153076172, 0.029999992847442626, -1.0168905639648438, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.4266734719276428, 0.9020453691482544, 2.1794807434082033, 0.2041000247001648, 2.2310882568359376, 0.31256277084350587]",-0.5,False
"[-1.0220513153076172, 0.029999992847442626, -1.0168905639648438, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.4266734719276428, 0.9020453691482544, 2.1794807434082033, 0.2041000247001648, 2.2310882568359376, 0.31256277084350587]","[1.0, 0.9212353229522705]","[-1.0583618927001952, 0.029999992847442626, -1.037457733154297, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, 0.31782281398773193, 0.9451941847801208, 1.8163749694824218, 0.2041000247001648, 2.0254165649414064, 0.27282205581665037]",0.5,False
"[-1.0606821441650391, 0.029999992847442626, -1.03877197265625, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, 0.32078489661216736, 0.9441373944282532, 1.7931724548339845, 0.2041000247001648, 2.012274169921875, 0.27030302047729493]","[1.0, -0.9174414873123169]","[-1.0773343658447265, 0.029999992847442626, -1.0801245880126953, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.4414598345756531, 0.8928431868553162, 1.6266502380371093, 0.2041000247001648, 1.598748016357422, 0.22899002075195313]",0.5,False
"[-1.0790869903564453, 0.029999992847442626, -1.0851618194580077, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.45080965757369995, 0.8879675269126892, 1.609123992919922, 0.2041000247001648, 1.548375701904297, 0.22424102783203126]","[1.0, 0.9200635552406311]","[-1.1168184661865235, 0.029999992847442626, -1.1088939666748048, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, 0.296699583530426, 0.9482936263084412, 1.2318092346191407, 0.2041000247001648, 1.3110542297363281, 0.18104900360107423]",0.5,False
"[-1.1168184661865235, 0.029999992847442626, -1.1088939666748048, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, 0.296699583530426, 0.9482936263084412, 1.2318092346191407, 0.2041000247001648, 1.3110542297363281, 0.18104900360107423]","[1.0, -0.8122411966323853]","[-1.1367316436767578, 0.029999992847442626, -1.1489796447753906, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.4112969934940338, 0.899624228477478, 1.032677459716797, 0.2041000247001648, 0.9101974487304687, 0.13915958404541015]",0.5,False
"[-1.1378179168701172, 0.029999992847442626, -1.1514151000976562, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.41849684715270996, 0.8958738446235657, 1.021814727783203, 0.2041000247001648, 0.8858428955078125, 0.1367654800415039]","[1.0, 0.8404492735862732]","[-1.1762947845458984, 0.029999992847442626, -1.1741905975341798, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, 0.2981969714164734, 0.9293930530548096, 0.6370460510253906, 0.2041000247001648, 0.6580879211425781, 0.09383838653564452]",0.5,False
"[-1.1786461639404298, 0.029999992847442626, -1.1754483795166015, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, 0.3062680661678314, 0.925363302230835, 0.6135322570800781, 0.2041000247001648, 0.6455101013183594, 0.09136530876159668]","[1.0, -0.4382955729961395]","[-1.2096668243408204, 0.029999992847442626, -1.2082879638671875, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.025191813707351685, 0.9063750505447388, 0.3033256530761719, 0.2041000247001648, 0.3171142578125, 0.04839676856994629]",0.5,False
"[-1.2114557647705078, 0.029999992847442626, -1.2102655029296876, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, -0.02650943398475647, 0.8957546949386597, 0.28543624877929685, 0.2041000247001648, 0.2973388671875, 0.045993595123291015]","[1.0, 0.28257665038108826]","[-1.2197271728515624, 0.029999992847442626, -1.216915054321289, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, 0.19531983137130737, 0.8097184896469116, 0.20272216796875, 0.2041000247001648, 0.23084335327148436, 0.036883838176727295]",1000.0,True
"[-1.2197271728515624, 0.029999992847442626, -1.216915054321289, -1.2399993896484376, 0.009589990377426147, -1.2399993896484376, 0.19531983137130737, 0.8097184896469116, 0.20272216796875, 0.2041000247001648, 0.23084335327148436, 0.036883838176727295]","[1.0, 0.19024808704853058]","[-1.2584470367431642, 0.029999992847442626, -1.2363612365722656, -0.79, 0.009587306380271911, -0.87, -0.19822558760643005, -0.9795560240745544, -4.684470367431641, 0.20412686467170715, -3.6636123657226562, 0.5950460815429688]",-3.5,False
"[-1.2608316802978516, 0.029999992847442626, -1.2375547790527344, -0.79, 0.00958675742149353, -0.87, -0.1973591446876526, -0.9797360897064209, -4.708316802978516, 0.20413235425949097, -3.675547790527344, 0.5976585006713867]","[1.0, 0.9983405470848083]","[-1.3036798095703126, 0.029999992847442626, -1.2258203887939454, -0.79, 0.009579086899757385, -0.87, -0.7987042665481567, -0.6008366346359253, -5.136798095703125, 0.20420905947685242, -3.5582038879394533, 0.6252136611938477]",-3.5,False
"[-1.3036798095703126, 0.029999992847442626, -1.2258203887939454, -0.79, 0.009579086899757385, -0.87, -0.7987042665481567, -0.6008366346359253, -5.136798095703125, 0.20420905947685242, -3.5582038879394533, 0.6252136611938477]","[1.0, 0.9996944665908813]","[-1.3355427551269532, 0.029999992847442626, -1.1760240936279296, -0.79, 0.009579086899757385, -0.87, -0.9984276294708252, 0.045580923557281494, -5.455427551269532, 0.20420905947685242, -3.060240936279297, 0.62584716796875]",-1.4721888303756714,False
"[-1.3379371643066407, 0.029999992847442626, -1.1712584686279297, -0.79, 0.009579086899757385, -0.87, -0.9987793564796448, 0.037072211503982544, -5.479371643066406, 0.20420905947685242, -3.012584686279297, 0.6256267547607421]","[1.0, 0.9989043474197388]","[-1.3262510681152344, 0.029999992847442626, -1.1283969116210937, -0.79, 0.009579086899757385, -0.87, -0.7188968658447266, 0.6942708492279053, -5.362510681152344, 0.20420905947685242, -2.5839691162109375, 0.5956099319458008]",0.5,False
"[-1.3262510681152344, 0.029999992847442626, -1.1283969116210937, -0.79, 0.009579086899757385, -0.87, -0.7188968658447266, 0.6942708492279053, -5.362510681152344, 0.20420905947685242, -2.5839691162109375, 0.5956099319458008]","[1.0, 0.987500786781311]","[-1.2881936645507812, 0.029999992847442626, -1.104896240234375, -0.79, 0.009579086899757385, -0.87, -0.03565278649330139, 0.9986771941184998, -4.981936645507813, 0.20420905947685242, -2.34896240234375, 0.551171646118164]",0.5,False
"[-1.2858236694335938, 0.029999992847442626, -1.1036737060546875, -0.79, 0.009579086899757385, -0.87, -0.03582578897476196, 0.998664379119873, -4.9582366943359375, 0.20420905947685242, -2.336737060546875, 0.5485084533691407]","[1.0, 0.570497989654541]","[-1.2403434753417968, 0.029999992847442626, -1.100427474975586, -0.79, 0.009579086899757385, -0.87, 0.42987143993377686, 0.9019887447357178, -4.503434753417968, 0.20420905947685242, -2.3042747497558596, 0.5062835693359375]",0.5,False
"[-1.2376779174804688, 0.029999992847442626, -1.1003522491455078, -0.79, 0.009579086899757385, -0.87, 0.43192222714424133, 0.9009997844696045, -4.476779174804688, 0.20420905947685242, -2.303522491455078, 0.5038796234130859]","[1.0, -0.7022436857223511]","[-1.1992605590820313, 0.029999992847442626, -1.0770821380615234, -0.79, 0.009579086899757385, -0.87, -0.11097458004951477, 0.9928274154663086, -4.0926055908203125, 0.20420905947685242, -2.0708213806152345, 0.4591233444213867]",0.5,False
"[-1.197029571533203, 0.029999992847442626, -1.0756212615966796, -0.79, 0.009579086899757385, -0.87, -0.1116182804107666, 0.9927436709403992, -4.070295715332032, 0.20420905947685242, -2.056212615966797, 0.456475830078125]","[0.0, 0.6427891254425049]","[-1.1940163421630858, 0.029999992847442626, -1.0736482238769531, -0.79, 0.009579086899757385, -0.87, 0.3816416263580322, 0.9232099652290344, -4.04016342163086, 0.20420905947685242, -2.036482238769531, 0.4529004669189453]",-0.14246368408203125,False
"[-1.1940163421630858, 0.029999992847442626, -1.0736482238769531, -0.79, 0.009579086899757385, -0.87, 0.3816416263580322, 0.9232099652290344, -4.04016342163086, 0.20420905947685242, -2.036482238769531, 0.4529004669189453]","[1.0, -0.616706132888794]","[-1.1586420440673828, 0.029999992847442626, -1.051507568359375, -0.79, 0.009579086899757385, -0.87, -0.10143354535102844, 0.9936032891273499, -3.686420440673828, 0.20420905947685242, -1.81507568359375, 0.41141094207763673]",0.5,False
"[-1.156381607055664, 0.029999992847442626, -1.0500927734375, -0.79, 0.009579086899757385, -0.87, -0.10209092497825623, 0.9935198426246643, -3.6638160705566407, 0.20420905947685242, -1.800927734375, 0.4087614440917969]","[1.0, 0.5816504955291748]","[-1.1249848175048829, 0.029999992847442626, -1.0455516052246094, -0.7899986267089844, 0.009577498435974122, -0.8699988555908204, 0.37063974142074585, 0.9272102117538452, -3.349861907958984, 0.20422494411468506, -1.7555274963378906, 0.37875003814697267]",0.5,False
"[-1.1249848175048829, 0.029999992847442626, -1.0455516052246094, -0.7899977111816406, 0.009576501846313477, -0.8699980926513672, 0.37064027786254883, 0.9272097945213318, -3.349871063232422, 0.20423491001129152, -1.7555351257324219, 0.37875125885009764]","[1.0, -0.6635384559631348]","[-1.0907766723632812, 0.029999992847442626, -1.0213167572021484, -0.7899925231933593, 0.0095704585313797, -0.8699937438964844, -0.15651410818099976, 0.9858171939849854, -3.0078414916992187, 0.20429534316062928, -1.5132301330566407, 0.3373234558105469]",0.5,False
"[-1.0864471435546874, 0.029999992847442626, -1.018202438354492, -0.7899925231933593, 0.0095704585313797, -0.8699937438964844, -0.15899169445037842, 0.9853611588478088, -2.9645462036132812, 0.20429534316062928, -1.4820869445800782, 0.3320670318603516]","[1.0, 0.5634140372276306]","[-1.0423617553710938, 0.029999992847442626, -1.0088460540771484, -0.7899925231933593, 0.0095704585313797, -0.8699937438964844, 0.31560051441192627, 0.9462511539459229, -2.523692321777344, 0.20429534316062928, -1.3885231018066406, 0.2887690353393555]",0.5,False
"[-1.0423617553710938, 0.029999992847442626, -1.0088460540771484, -0.7899925231933593, 0.0095704585313797, -0.8699937438964844, 0.31560051441192627, 0.9462511539459229, -2.523692321777344, 0.20429534316062928, -1.3885231018066406, 0.2887690353393555]","[1.0, -0.6420800685882568]","[-1.0057869720458985, 0.029999992847442626, -0.98180908203125, -0.7899925231933593, 0.0095704585313797, -0.8699937438964844, -0.20508459210395813, 0.9751534461975098, -2.1579444885253904, 0.20429534316062928, -1.1181533813476563, 0.243900146484375]",0.5,False
"[-1.0037224578857422, 0.029999992847442626, -0.9801211547851563, -0.7899925231933593, 0.0095704585313797, -0.8699937438964844, -0.20729437470436096, 0.9746081829071045, -2.137299346923828, 0.20429534316062928, -1.1012741088867188, 0.24130043029785156]","[0.0, 0.522247314453125]","[-1.0009339904785157, 0.029999992847442626, -0.9778413391113281, -0.7899925231933593, 0.0095704585313797, -0.8699937438964844, 0.19543145596981049, 0.9769470691680908, -2.1094146728515626, 0.20429534316062928, -1.0784759521484375, 0.23779144287109374]",-0.14910125732421875,False
"[-1.0009339904785157, 0.029999992847442626, -0.9778413391113281, -0.7899925231933593, 0.0095704585313797, -0.8699937438964844, 0.19543145596981049, 0.9769470691680908, -2.1094146728515626, 0.20429534316062928, -1.0784759521484375, 0.23779144287109374]","[1.0, -0.4437416195869446]","[-0.9648947143554687, 0.029999992847442626, -0.951910629272461, -0.7899925231933593, 0.0095704585313797, -0.8699937438964844, -0.18359336256980896, 0.977357804775238, -1.7490219116210937, 0.20429534316062928, -0.8191688537597657, 0.19421255111694335]",0.5,False
"[-0.9627301025390625, 0.029999992847442626, -0.9503531646728516, -0.7899925231933593, 0.0095704585313797, -0.8699937438964844, -0.18608993291854858, 0.9767304062843323, -1.7273757934570313, 0.20429534316062928, -0.8035942077636719, 0.19160707473754882]","[1.0, 0.36824819445610046]","[-0.9202918243408204, 0.029999992847442626, -0.9347335815429687, -0.7899925231933593, 0.0095704585313797, -0.8699937438964844, 0.12508624792099, 0.982353687286377, -1.3029930114746093, 0.20429534316062928, -0.6473983764648438, 0.14692352294921876]",0.5,False
"[-0.9177729034423828, 0.029999992847442626, -0.9338581848144532, -0.7899925231933593, 0.0095704585313797, -0.8699937438964844, 0.12735632061958313, 0.9817014336585999, -1.2778038024902343, 0.20429534316062928, -0.6386444091796875, 0.14430474281311034]","[1.0, -0.4026481509208679]","[-0.8812738037109376, 0.029999992847442626, -0.9071985626220703, -0.7899925231933593, 0.0095704585313797, -0.8699937438964844, -0.25521939992904663, 0.9453452825546265, -0.9128128051757812, 0.20429534316062928, -0.37204818725585936, 0.10066696166992188]",0.5,False
"[-0.8791520690917969, 0.029999992847442626, -0.9055832672119141, -0.7899925231933593, 0.0095704585313797, -0.8699937438964844, -0.2617640495300293, 0.9424195885658264, -0.891595458984375, 0.20429534316062928, -0.3558952331542969, 0.09814990997314453]","[1.0, 0.2450418621301651]","[-0.8387882995605469, 0.029999992847442626, -0.8850577545166015, -0.7899925231933593, 0.0095704585313797, -0.8699937438964844, -0.146845743060112, 0.916776180267334, -0.487957763671875, 0.20429534316062928, -0.15064010620117188, 0.05500289440155029]",0.5,False
"[-0.8363967895507812, 0.029999992847442626, -0.8838780975341797, -0.7899925231933593, 0.0095704585313797, -0.8699937438964844, -0.15364398062229156, 0.9084962606430054, -0.46404266357421875, 0.20429534316062928, -0.13884353637695312, 0.052568974494934084]","[1.0, 0.3828921914100647]","[-0.8045339965820313, 0.03119424819946289, -0.8774968719482422, -0.7899925231933593, 0.0095704585313797, -0.8699937438964844, 0.189136803150177, 0.5730153322219849, -0.14541473388671874, 0.2162378966808319, -0.07503128051757812, 0.02711714744567871]",1000.0,True
"[-0.8363967895507812, 0.029999992847442626, -0.8838780975341797, -0.7899925231933593, 0.0095704585313797, -0.8699937438964844, -0.15364398062229156, 0.9084962606430054, -0.46404266357421875, 0.20429534316062928, -0.13884353637695312, 0.052568974494934084]","[1.0, 0.3828921914100647]","[-0.8033045196533203, 0.02975515842437744, -0.8773017120361328, -1.17, 0.009677708148956299, -0.4300000762939453, 0.8627132177352905, -0.5045022368431091, 3.6669548034667967, 0.20077450275421144, -4.473016357421875, 0.5787464141845703]",-3.5,False
"[-0.8033045196533203, 0.02995417833328247, -0.8773017120361328, -1.17, 0.009675952196121216, -0.4300000762939453, 0.8627026677131653, -0.504496157169342, 3.6669548034667967, 0.20278226137161254, -4.473016357421875, 0.578753433227539]","[1.0, -0.9999970197677612]","[-0.7787904357910156, 0.029999992847442626, -0.8435295867919922, -1.17, 0.009666329622268677, -0.4300000762939453, 0.9822612404823303, 0.18408828973770142, 3.912095642089844, 0.2033366322517395, -4.135295104980469, 0.5696183395385742]",-0.2183140516281128,False
"[-0.7772239685058594, 0.029999992847442626, -0.8413715362548828, -1.17, 0.009664663076400758, -0.4300000762939453, 0.983098030090332, 0.17955967783927917, 3.9277603149414064, 0.2033532977104187, -4.113714599609375, 0.5691335678100586]","[1.0, -0.9999962449073792]","[-0.7838520812988281, 0.029999992847442626, -0.7967153930664063, -1.17, 0.00966244876384735, -0.4300000762939453, 0.6076623797416687, 0.7932780385017395, 3.8614791870117187, 0.20337544083595277, -3.667153167724609, 0.5329202270507812]",0.5,False
"[-0.7838520812988281, 0.029999992847442626, -0.7967153930664063, -1.17, 0.00966244876384735, -0.4300000762939453, 0.6076623797416687, 0.7932780385017395, 3.8614791870117187, 0.20337544083595277, -3.667153167724609, 0.5329202270507812]","[1.0, -0.9999900460243225]","[-0.8183747863769532, 0.029999992847442626, -0.7687577819824218, -1.17, 0.00966244876384735, -0.4300000762939453, -0.1383223533630371, 0.9895125031471252, 3.516252136230469, 0.20337544083595277, -3.3875770568847656, 0.48868259429931643]",0.5,False
"[-0.8205328369140625, 0.029999992847442626, -0.7671913146972656, -1.17, 0.00966244876384735, -0.4300000762939453, -0.1390731930732727, 0.9893977046012878, 3.494671630859375, 0.20337544083595277, -3.371912384033203, 0.48604408264160154]","[0.0, -0.9760214686393738]","[-0.8234476470947265, 0.029999992847442626, -0.7650755310058593, -1.17, 0.00966244876384735, -0.4300000762939453, -0.7871152758598328, 0.6153639554977417, 3.465523529052734, 0.20337544083595277, -3.3507545471191404, 0.48248077392578126]",-0.14366912841796875,False
"[-0.8234476470947265, 0.029999992847442626, -0.7650755310058593, -1.17, 0.00966244876384735, -0.4300000762939453, -0.7871152758598328, 0.6153639554977417, 3.465523529052734, 0.20337544083595277, -3.3507545471191404, 0.48248077392578126]","[1.0, 0.9999358057975769]","[-0.8588822937011719, 0.029999992847442626, -0.738324203491211, -1.17, 0.00966244876384735, -0.4300000762939453, -0.13368549942970276, 0.9899377822875977, 3.1111770629882813, 0.20337544083595277, -3.083241271972656, 0.4384878540039063]",0.5,False
"[-0.8610105895996094, 0.029999992847442626, -0.7367174530029297, -1.17, 0.00966244876384735, -0.4300000762939453, -0.13449519872665405, 0.9898149967193604, 3.089894104003906, 0.20337544083595277, -3.0671737670898436, 0.43584815979003905]","[1.0, -0.9435755610466003]","[-0.9054962158203125, 0.029999992847442626, -0.7387162017822265, -1.17, 0.00966244876384735, -0.4300000762939453, -0.8163324594497681, 0.575417160987854, 2.645037841796875, 0.20337544083595277, -3.0871612548828127, 0.40703994750976563]",0.5,False
"[-0.9081509399414063, 0.029999992847442626, -0.7389676666259766, -1.17, 0.00966244876384735, -0.4300000762939453, -0.8194094896316528, 0.571010172367096, 2.6184906005859374, 0.20337544083595277, -3.0896759033203125, 0.40551143646240234]","[0.0, 0.9999575018882751]","[-0.9117366027832031, 0.029999992847442626, -0.7393073272705079, -1.17, 0.00966244876384735, -0.4300000762939453, -0.18288055062294006, 0.981842041015625, 2.5826339721679688, 0.20337544083595277, -3.093072509765625, 0.40346569061279297]",-0.2954254150390625,False
"[-0.9117366027832031, 0.029999992847442626, -0.7393073272705079, -1.17, 0.00966244876384735, -0.4300000762939453, -0.18288055062294006, 0.981842041015625, 2.5826339721679688, 0.20337544083595277, -3.093072509765625, 0.40346569061279297]","[1.0, -0.4541184604167938]","[-0.950234146118164, 0.029999992847442626, -0.7259356689453125, -1.17, 0.00966244876384735, -0.4300000762939453, -0.5619415044784546, 0.8253406286239624, 2.1976585388183594, 0.20337544083595277, -2.959355926513672, 0.36917274475097656]",0.5,False
"[-0.9527532196044922, 0.029999992847442626, -0.7250607299804688, -1.17, 0.00966244876384735, -0.4300000762939453, -0.5653069019317627, 0.8230168223381042, 2.172467803955078, 0.20337544083595277, -2.9506065368652346, 0.36697490692138673]","[1.0, 0.9988149404525757]","[-0.9765102386474609, 0.029999992847442626, -0.6840953826904297, -1.17, 0.00966244876384735, -0.4300000762939453, 0.19705158472061157, 0.9783312082290649, 1.9348976135253906, 0.20337544083595277, -2.5409530639648437, 0.32002552032470705]",0.5,False
"[-0.9776750946044922, 0.029999992847442626, -0.6816965484619141, -1.17, 0.00966244876384735, -0.4300000762939453, 0.19867095351219177, 0.9779696464538574, 1.9232490539550782, 0.20337544083595277, -2.5169647216796873, 0.3174170684814453]","[1.0, -0.9983805418014526]","[-1.0186243438720703, 0.029999992847442626, -0.6637789154052735, -1.17, 0.00966244876384735, -0.4300000762939453, -0.6127116680145264, 0.7869436740875244, 1.513756561279297, 0.20337544083595277, -2.337788391113281, 0.2792503356933594]",0.5,False
"[-1.021143112182617, 0.029999992847442626, -0.6629032135009766, -1.17, 0.00966244876384735, -0.4300000762939453, -0.617340087890625, 0.7832666635513306, 1.4885688781738282, 0.20337544083595277, -2.3290313720703124, 0.27715673446655276]","[1.0, 0.9988683462142944]","[-1.0426150512695314, 0.029999992847442626, -0.6240108871459961, -1.169998321533203, 0.009668116569519042, -0.4300065612792969, 0.1284775733947754, 0.9878650903701782, 1.2738327026367187, 0.20331876277923583, -1.9400432586669922, 0.23297544479370116]",0.5,False
"[-1.0426150512695314, 0.029999992847442626, -0.6240108871459961, -1.169998321533203, 0.009668116569519042, -0.4300065612792969, 0.1284775733947754, 0.9878650903701782, 1.2738327026367187, 0.20331876277923583, -1.9400432586669922, 0.23297544479370116]","[1.0, -0.9735339283943176]","[-1.0859795379638673, 0.029999992847442626, -0.6055282974243164, -1.169998321533203, 0.009668116569519042, -0.4300065612792969, -0.6922493577003479, 0.7141373157501221, 0.8401878356933594, 0.20331876277923583, -1.7552173614501954, 0.1956538200378418]",0.5,False
"[-1.088480453491211, 0.029999992847442626, -0.6046026229858399, -1.169998321533203, 0.009668116569519042, -0.4300065612792969, -0.6990212202072144, 0.7073599100112915, 0.8151786804199219, 0.20331876277923583, -1.7459606170654296, 0.19375844955444335]","[0.0, 0.9965565204620361]","[-1.0918582916259765, 0.029999992847442626, -0.6033523559570313, -1.169998321533203, 0.009668116569519042, -0.4300065612792969, -0.010033279657363892, 0.9942810535430908, 0.7814002990722656, 0.20331876277923583, -1.7334579467773437, 0.19122764587402344]",-0.2469196319580078,False
